"CD_COMPETITION","CD_SAISON","CD_JOURNEE","LB_JOURNEE","CD_MATCH","ID_MATCH_LOCAL","DT_MATCH","TS_MATCH","LB_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","LB_SALLE","LB_ARBITRE_1","LB_ARBITRE_2","LB_DELEGUE","NB_SCORE_DOMICILE","NB_SCORE_EXTERIEUR","LB_RESUME_VIDEO_URL","LB_STAT_URL","LB_REPLAY_URL","TS_INSERT","TS_UPDATE"
FR-1-H,FR-1-H_6,FR-1-H_6_47,J23,FR-1-H_6_47_1283,1283,"2007-04-28","2007-04-28 18:30:00",TREMBLAY x ST-MARCEL VERNON,FR_TFHB_93290,FR_SMVHB_27200,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,28,31,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j23/tremblay/vernon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_47,J23,FR-1-H_6_47_1284,1284,"2007-04-28","2007-04-28 20:00:00",VILLEURBANNE x CRETEIL,FR_VHBA_69100,FR_USCHB_94000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,19,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j23/villeurbanne/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_47,J23,FR-1-H_6_47_1285,1285,"2007-04-27","2007-04-27 20:00:00",TOULOUSE x IVRY,FR_FTHB_31000,FR_USIHB_94200,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,28,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j23/toulouse/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_47,J23,FR-1-H_6_47_1286,1286,"2007-04-28","2007-04-28 20:00:00",NIMES x MONTPELLIER,FR_USAMNG_30918,FR_MHB_34000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,26,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j23/nimes/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_47,J23,FR-1-H_6_47_1287,1287,"2007-04-27","2007-04-27 20:30:00",PARIS x PONTAULT,FR_PSGHB_75016,FR_PCHB_77340,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,30,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j23/paris/pontault-combault,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1288,1288,"2007-05-12","2007-05-12 20:00:00",CHAMBERY x DUNKERQUE,FR_CSMBHB_73000,FR_DHBGL_59140,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,29,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/chambery/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1289,1289,"2007-05-12","2007-05-12 20:00:00",ISTRES x TREMBLAY,FR_IPHB_13806,FR_TFHB_93290,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,28,40,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/istres/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1290,1290,"2007-05-12","2007-05-12 20:00:00",CRETEIL x SELESTAT,FR_USCHB_94000,FR_SAHB_80262,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,35,32,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/creteil/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1291,1291,"2007-05-12","2007-05-12 20:00:00",ST-MARCEL VERNON x TOULOUSE,FR_SMVHB_27200,FR_FTHB_31000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,29,32,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/vernon/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1292,1292,"2007-05-12","2007-05-12 20:00:00",MONTPELLIER x VILLEURBANNE,FR_MHB_34000,FR_VHBA_69100,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,38,19,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/montpellier/villeurbanne,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1293,1293,"2007-05-12","2007-05-12 18:30:00",IVRY x PARIS,FR_USIHB_94200,FR_PSGHB_75016,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,30,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/ivry/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_48,J24,FR-1-H_6_48_1294,1294,"2007-05-12","2007-05-12 20:00:00",PONTAULT x NIMES,FR_PCHB_77340,FR_USAMNG_30918,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,26,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j24/pontault-combault/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1295,1295,"2007-05-26","2007-05-26 20:30:00",DUNKERQUE x TREMBLAY,FR_DHBGL_59140,FR_TFHB_93290,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,34,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/dunkerque/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1296,1296,"2007-05-26","2007-05-26 20:30:00",CHAMBERY x CRETEIL,FR_CSMBHB_73000,FR_USCHB_94000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,28,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/chambery/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1297,1297,"2007-05-26","2007-05-26 20:00:00",TOULOUSE x ISTRES,FR_FTHB_31000,FR_IPHB_13806,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,36,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/toulouse/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1298,1298,"2007-05-26","2007-05-26 20:00:00",SELESTAT x MONTPELLIER,FR_SAHB_80262,FR_MHB_34000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,25,42,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/selestat/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1299,1299,"2007-05-26","2007-05-26 20:00:00",PARIS x ST-MARCEL VERNON,FR_PSGHB_75016,FR_SMVHB_27200,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,30,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/paris/vernon,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1300,1300,"2007-05-26","2007-05-26 20:00:00",VILLEURBANNE x PONTAULT,FR_VHBA_69100,FR_PCHB_77340,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,26,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/villeurbanne/pontault-combault,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_49,J25,FR-1-H_6_49_1301,1301,"2007-05-26","2007-05-26 20:00:00",NIMES x IVRY,FR_USAMNG_30918,FR_USIHB_94200,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,27,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j25/nimes/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1302,1302,"2007-06-01","2007-06-01 20:30:00",CRETEIL x DUNKERQUE,FR_USCHB_94000,FR_DHBGL_59140,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,23,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/creteil/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1303,1303,"2007-06-01","2007-06-01 20:30:00",TREMBLAY x TOULOUSE,FR_TFHB_93290,FR_FTHB_31000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,36,36,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/tremblay/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1304,1304,"2007-06-02","2007-06-02 20:00:00",MONTPELLIER x CHAMBERY,FR_MHB_34000,FR_CSMBHB_73000,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,27,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/montpellier/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1305,1305,"2007-06-02","2007-06-02 20:00:00",ISTRES x PARIS,FR_IPHB_13806,FR_PSGHB_75016,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,20,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/istres/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1306,1306,"2007-06-02","2007-06-02 20:00:00",PONTAULT x SELESTAT,FR_PCHB_77340,FR_SAHB_80262,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,33,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/pontault-combault/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1307,1307,"2007-06-01","2007-06-01 20:30:00",ST-MARCEL VERNON x NIMES,FR_SMVHB_27200,FR_USAMNG_30918,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,27,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/vernon/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_6,FR-1-H_6_50,J26,FR-1-H_6_50_1308,1308,"2007-06-01","2007-06-01 20:30:00",IVRY x VILLEURBANNE,FR_USIHB_94200,FR_VHBA_69100,"",NON RENSEIGNÉ,NON RENSEIGNÉ,NON RENSEIGNÉ,42,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20062007/d1m/j26/ivry/villeurbanne,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_945,945,"2007-09-08","2007-09-08 20:00:00",VILLEFRANCHE SUR SAONE x DUNKERQUE,FR_HBCVB_69655,FR_DHBGL_59140,"",SYLVIE BORROTTI,ODILE DUBUS,NON RENSEIGNÉ,23,39,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/villefranche-saone/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_946,946,"2007-09-06","2007-09-06 20:00:00",MONTPELLIER x NIMES,FR_MHB_34000,FR_USAMNG_30918,"",CLÉMENT BADER,PHILIPPE IMLOUL,NON RENSEIGNÉ,30,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/montpellier/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_947,947,"2007-09-08","2007-09-08 20:00:00",PONTAULT x IVRY,FR_PCHB_77340,FR_USIHB_94200,"",NORDINE LAZAAR,LAURENT REVERET,NON RENSEIGNÉ,25,31,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/pontault-combault/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_948,948,"2007-09-08","2007-09-08 20:30:00",PARIS x SAINT-RAPHAEL,FR_PSGHB_75016,FR_SRVHB_83700,"",GILLES BORD,OLIVIER BUY,NON RENSEIGNÉ,21,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/paris/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_949,949,"2007-09-08","2007-09-08 20:00:00",CHAMBERY x CRETEIL,FR_CSMBHB_73000,FR_USCHB_94000,"",GILLES BORD,JÉRÔME ROLLAND,NON RENSEIGNÉ,29,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/chambery/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_950,950,"2007-09-08","2007-09-08 18:30:00",TREMBLAY x ISTRES,FR_TFHB_93290,FR_IPHB_13806,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,29,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/tremblay/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_25,J01,FR-1-H_7_25_951,951,"2007-09-08","2007-09-08 20:00:00",SELESTAT x TOULOUSE,FR_SAHB_80262,FR_FTHB_31000,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,29,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j01/selestat/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_952,952,"2007-09-15","2007-09-15 20:00:00",DUNKERQUE x MONTPELLIER,FR_DHBGL_59140,FR_MHB_34000,"",GILLES BORD,OLIVIER BUY,NON RENSEIGNÉ,24,35,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/dunkerque/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_953,953,"2007-09-15","2007-09-15 20:00:00",IVRY x VILLEFRANCHE SUR SAONE,FR_USIHB_94200,FR_HBCVB_69655,"",SAÏD BOUNOUARA,KHALID SAMI,NON RENSEIGNÉ,35,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/ivry/villefranche-saone,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_954,954,"2007-09-14","2007-09-14 20:30:00",NIMES x PARIS,FR_USAMNG_30918,FR_PSGHB_75016,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,31,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/nimes/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_955,955,"2007-09-15","2007-09-15 20:00:00",CRETEIL x PONTAULT,FR_USCHB_94000,FR_PCHB_77340,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,33,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/creteil/pontault-combault,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_956,956,"2007-09-15","2007-09-15 20:00:00",SAINT-RAPHAEL x TREMBLAY,FR_SRVHB_83700,FR_TFHB_93290,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,30,19,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/saint-raphael/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_957,957,"2007-09-13","2007-09-13 20:30:00",TOULOUSE x CHAMBERY,FR_FTHB_31000,FR_CSMBHB_73000,"",SIEGFRIED CLAPSON,XAVIER FIESCHI,NON RENSEIGNÉ,22,24,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/toulouse/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_26,J02,FR-1-H_7_26_958,958,"2007-09-14","2007-09-14 20:00:00",ISTRES x SELESTAT,FR_IPHB_13806,FR_SAHB_80262,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,26,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j02/istres/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_959,959,"2007-09-19","2007-09-19 20:00:00",DUNKERQUE x IVRY,FR_DHBGL_59140,FR_USIHB_94200,"",SYLVIE BORROTTI,ODILE DUBUS,NON RENSEIGNÉ,26,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/dunkerque/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_960,960,"2007-09-19","2007-09-19 17:30:00",PARIS x MONTPELLIER,FR_PSGHB_75016,FR_MHB_34000,"",THIERRY DENTZ,DENIS REIBEL,NON RENSEIGNÉ,24,23,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/paris/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_961,961,"2007-09-19","2007-09-19 20:00:00",VILLEFRANCHE SUR SAONE x CRETEIL,FR_HBCVB_69655,FR_USCHB_94000,"",SIEGFRIED CLAPSON,XAVIER FIESCHI,NON RENSEIGNÉ,27,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/villefranche-saone/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_962,962,"2007-09-19","2007-09-19 20:30:00",TREMBLAY x NIMES,FR_TFHB_93290,FR_USAMNG_30918,"",BERNARD MONS,LOÏC WEBER,NON RENSEIGNÉ,32,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/tremblay/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_963,963,"2007-09-19","2007-09-19 20:00:00",PONTAULT x TOULOUSE,FR_PCHB_77340,FR_FTHB_31000,"",GILLES BORD,OLIVIER BUY,NON RENSEIGNÉ,29,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/pontault-combault/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_964,964,"2007-09-19","2007-09-19 20:00:00",SELESTAT x SAINT-RAPHAEL,FR_SAHB_80262,FR_SRVHB_83700,"",CLÉMENT BADER,PHILIPPE IMLOUL,NON RENSEIGNÉ,28,27,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/selestat/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_27,J03,FR-1-H_7_27_965,965,"2007-09-19","2007-09-19 20:00:00",CHAMBERY x ISTRES,FR_CSMBHB_73000,FR_IPHB_13806,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,35,22,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j03/chambery/istres,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_966,966,"2007-09-22","2007-09-22 20:30:00",PARIS x DUNKERQUE,FR_PSGHB_75016,FR_DHBGL_59140,"",JEAN-PIERRE MORENO,MICHEL SERRANO,NON RENSEIGNÉ,24,23,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/paris/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_967,967,"2007-09-22","2007-09-22 17:30:00",CRETEIL x IVRY,FR_USCHB_94000,FR_USIHB_94200,"",GILLES BORD,OLIVIER BUY,NON RENSEIGNÉ,29,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/creteil/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_968,968,"2007-09-22","2007-09-22 20:00:00",MONTPELLIER x TREMBLAY,FR_MHB_34000,FR_TFHB_93290,"",CYRIL ROLLAND,JÉRÔME ROLLAND,NON RENSEIGNÉ,32,30,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/montpellier/tremblay,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_969,969,"2007-09-22","2007-09-22 20:00:00",TOULOUSE x VILLEFRANCHE SUR SAONE,FR_FTHB_31000,FR_HBCVB_69655,"",BERNARD MONS,LOÏC WEBER,NON RENSEIGNÉ,35,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/toulouse/villefranche-saone,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_970,970,"2007-09-22","2007-09-22 20:00:00",NIMES x SELESTAT,FR_USAMNG_30918,FR_SAHB_80262,"",JEAN-FRANÇOIS BOURGEOIS,PATRICK DENIS,NON RENSEIGNÉ,34,28,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/nimes/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_971,971,"2007-09-22","2007-09-22 20:00:00",ISTRES x PONTAULT,FR_IPHB_13806,FR_PCHB_77340,"",SIEGFRIED CLAPSON,XAVIER FIESCHI,NON RENSEIGNÉ,34,21,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/istres/pontault-combault,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_28,J04,FR-1-H_7_28_972,972,"2007-09-22","2007-09-22 20:00:00",SAINT-RAPHAEL x CHAMBERY,FR_SRVHB_83700,FR_CSMBHB_73000,"",CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,NON RENSEIGNÉ,26,29,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j04/saint-raphael/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_29,J05,FR-1-H_7_29_973,973,"2007-10-05","2007-10-05 20:15:00",DUNKERQUE x CRETEIL,FR_DHBGL_59140,FR_USCHB_94000,"",CLÉMENT BADER,PHILIPPE IMLOUL,NON RENSEIGNÉ,31,26,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j05/dunkerque/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_7,FR-1-H_7_29,J05,FR-1-H_7_29_974,974,"2007-10-03","2007-10-03 20:30:00",TREMBLAY x PARIS,FR_TFHB_93290,FR_PSGHB_75016,"",SYLVIE BORROTTI,ODILE DUBUS,NON RENSEIGNÉ,30,25,"",https://www.lnh.fr/lidl-starligue/calendriers/20072008/d1m/j05/tremblay/paris,"","2021-02-08 17:36:06",
