"ID_DOMINATION","CD_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","CLUB_DOMINANT","DEBUT_DOMINATION","FIN_DOMINATION","SCORE_DOM_AV","SCORE_EXT_AV","SCORE_DOM_AP","SCORE_EXT_AP","ACTION_CREATRICE","NB_TIR_DOM","NB_TIR_EXT","NB_ARRET_DOM","NB_ARRET_EXT","NB_ACTION_DEF","NB_TIR_DIFF","ECART_AV","ECART_AP","ECART_CREE","DUREE"
"FR-1-H_32_40_5781_1","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_SRVHB_83700",01:30:00,03:18:00,0,1,2,1,NA,1,0,0,0,3,0,-1,1,2,6480
"FR-1-H_32_40_5781_10","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_MHB_34000",39:29:00,49:15:00,23,20,23,25,NA,1,7,4,5,20,3,-3,2,5,35160
"FR-1-H_32_40_5781_11","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_SRVHB_83700",54:41:00,57:23:00,26,28,28,28,NA,3,0,2,0,6,1,-2,0,2,9720
"FR-1-H_32_40_5781_2","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_MHB_34000",03:18:00,04:02:00,2,1,2,3,NA,0,2,0,0,0,0,-1,1,2,2640
"FR-1-H_32_40_5781_3","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_SRVHB_83700",08:09:00,10:18:00,5,6,8,6,NA,3,0,2,0,4,1,-1,2,3,7740
"FR-1-H_32_40_5781_4","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_MHB_34000",11:35:00,13:19:00,9,7,9,9,NA,1,2,0,0,0,1,-2,0,2,6240
"FR-1-H_32_40_5781_5","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_SRVHB_83700",13:19:00,16:38:00,9,9,11,9,NA,3,0,1,0,3,1,0,2,2,11940
"FR-1-H_32_40_5781_6","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_MHB_34000",23:50:00,26:51:00,16,14,16,16,NA,0,3,0,3,5,0,-2,0,2,10860
"FR-1-H_32_40_5781_7","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_SRVHB_83700",26:51:00,32:39:00,16,16,20,16,NA,3,2,1,1,7,2,0,4,4,20880
"FR-1-H_32_40_5781_8","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_MHB_34000",32:39:00,36:31:00,20,16,20,19,NA,1,3,2,2,6,1,-4,-1,3,13920
"FR-1-H_32_40_5781_9","FR-1-H_32_40_5781","FR_SRVHB_83700","FR_MHB_34000","FR_SRVHB_83700",36:31:00,37:35:00,20,19,22,19,NA,2,0,0,0,0,0,1,3,2,3840
"FR-1-H_32_40_5782_1","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",01:59:00,03:30:00,0,0,0,2,NA,0,2,0,0,2,1,0,2,2,5460
"FR-1-H_32_40_5782_10","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",30:37:00,31:45:00,17,15,17,17,NA,0,2,0,1,1,1,-2,0,2,4080
"FR-1-H_32_40_5782_11","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",31:45:00,34:32:00,17,17,19,17,NA,4,1,1,0,2,0,0,2,2,10020
"FR-1-H_32_40_5782_12","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",34:32:00,36:09:00,19,17,19,19,NA,1,2,0,0,1,0,-2,0,2,5820
"FR-1-H_32_40_5782_13","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",37:06:00,40:23:00,20,20,23,20,NA,3,0,2,1,4,0,0,3,3,11820
"FR-1-H_32_40_5782_14","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",40:23:00,43:08:00,23,20,23,22,NA,1,2,0,1,2,1,-3,-1,2,9900
"FR-1-H_32_40_5782_15","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",43:12:00,44:45:00,24,22,24,24,NA,0,2,0,1,1,0,-2,0,2,5580
"FR-1-H_32_40_5782_16","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",46:00:00,48:28:00,25,25,27,25,NA,2,0,0,1,1,1,0,2,2,8880
"FR-1-H_32_40_5782_17","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",51:09:00,52:30:00,28,26,28,28,NA,0,2,0,1,2,1,-2,0,2,4860
"FR-1-H_32_40_5782_18","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",52:41:00,57:35:00,29,28,29,31,NA,3,3,1,0,6,1,-1,2,3,17640
"FR-1-H_32_40_5782_2","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",05:32:00,06:19:00,2,3,2,5,NA,0,2,0,0,0,1,1,3,2,2820
"FR-1-H_32_40_5782_3","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",06:19:00,08:52:00,2,5,4,5,NA,3,1,0,1,4,0,-3,-1,2,9180
"FR-1-H_32_40_5782_4","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",10:04:00,12:19:00,5,6,5,9,NA,0,3,1,1,3,1,1,4,3,8100
"FR-1-H_32_40_5782_5","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",12:19:00,17:24:00,5,9,8,9,NA,4,2,3,0,9,0,-4,-1,3,18300
"FR-1-H_32_40_5782_6","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",17:37:00,19:18:00,8,10,10,10,NA,2,1,0,0,1,1,-2,0,2,6060
"FR-1-H_32_40_5782_7","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",20:36:00,22:23:00,10,11,12,11,NA,2,0,1,0,2,0,-1,1,2,6420
"FR-1-H_32_40_5782_8","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_LHB_87000",22:23:00,24:33:00,12,11,12,13,NA,0,2,0,1,3,1,-1,1,2,7800
"FR-1-H_32_40_5782_9","FR-1-H_32_40_5782","FR_FTHB_31000","FR_LHB_87000","FR_FTHB_31000",28:12:00,30:37:00,14,15,17,15,NA,3,1,0,0,0,0,-1,2,3,8700
"FR-1-H_32_40_5783_1","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_TFHB_93290",00:00:00,03:12:00,0,0,2,0,NA,3,0,0,1,5,1,0,2,2,11520
"FR-1-H_32_40_5783_10","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",34:00:00,38:16:00,14,20,14,22,NA,0,4,0,1,11,1,6,8,2,15360
"FR-1-H_32_40_5783_11","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_TFHB_93290",38:16:00,39:30:00,14,22,16,22,NA,2,0,1,0,1,1,-8,-6,2,4440
"FR-1-H_32_40_5783_12","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",39:30:00,42:05:00,16,22,16,24,NA,0,2,0,0,3,0,6,8,2,9300
"FR-1-H_32_40_5783_13","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",42:48:00,44:20:00,17,24,17,27,NA,1,3,0,0,0,0,7,10,3,5520
"FR-1-H_32_40_5783_14","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_TFHB_93290",44:20:00,45:50:00,17,27,19,27,NA,2,0,1,0,1,0,-10,-8,2,5400
"FR-1-H_32_40_5783_15","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",45:50:00,48:22:00,19,27,19,29,NA,2,3,0,0,2,0,8,10,2,9120
"FR-1-H_32_40_5783_16","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_TFHB_93290",48:22:00,51:32:00,19,29,21,29,NA,2,0,1,1,6,1,-10,-8,2,11400
"FR-1-H_32_40_5783_17","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",51:32:00,54:21:00,21,29,21,32,NA,1,3,0,0,3,0,8,11,3,10140
"FR-1-H_32_40_5783_18","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",55:25:00,59:54:00,22,32,22,35,NA,0,3,2,1,9,0,10,13,3,16140
"FR-1-H_32_40_5783_2","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",04:44:00,06:43:00,3,1,3,3,NA,0,1,0,0,3,0,-2,0,2,7140
"FR-1-H_32_40_5783_3","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",08:09:00,10:39:00,4,3,4,6,NA,0,2,0,1,3,0,-1,2,3,9000
"FR-1-H_32_40_5783_4","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_TFHB_93290",10:39:00,12:17:00,4,6,6,6,NA,1,1,0,0,1,1,-2,0,2,5880
"FR-1-H_32_40_5783_5","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",12:17:00,14:03:00,6,6,6,8,NA,1,1,0,0,2,0,0,2,2,6360
"FR-1-H_32_40_5783_6","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",14:34:00,16:10:00,7,8,7,10,NA,0,2,0,0,1,0,1,3,2,5760
"FR-1-H_32_40_5783_7","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",16:42:00,21:47:00,8,10,8,12,NA,1,3,1,3,8,0,2,4,2,18300
"FR-1-H_32_40_5783_8","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_HBCN_44200",27:05:00,31:31:00,12,15,12,20,NA,0,6,0,1,5,0,3,8,5,15960
"FR-1-H_32_40_5783_9","FR-1-H_32_40_5783","FR_TFHB_93290","FR_HBCN_44200","FR_TFHB_93290",31:31:00,34:00:00,12,20,14,20,NA,2,0,1,0,5,0,-8,-6,2,8940
"FR-1-H_32_41_5784_1","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_CRMHB_35510",00:53:00,02:22:00,0,1,2,1,NA,2,0,0,0,0,0,-1,1,2,5340
"FR-1-H_32_41_5784_10","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_IPHB_13806",57:43:00,59:41:00,25,25,25,27,NA,0,2,0,0,3,1,0,2,2,7080
"FR-1-H_32_41_5784_2","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_CRMHB_35510",03:17:00,05:22:00,2,2,4,2,NA,2,0,1,0,4,1,0,2,2,7500
"FR-1-H_32_41_5784_3","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_IPHB_13806",12:36:00,16:07:00,7,5,7,8,NA,2,3,0,1,4,0,-2,1,3,12660
"FR-1-H_32_41_5784_4","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_IPHB_13806",17:29:00,21:58:00,9,9,9,11,NA,1,3,1,1,2,1,0,2,2,16140
"FR-1-H_32_41_5784_5","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_CRMHB_35510",27:25:00,31:08:00,11,13,13,13,NA,2,1,2,3,6,0,-2,0,2,13380
"FR-1-H_32_41_5784_6","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_CRMHB_35510",32:19:00,40:13:00,13,14,16,14,NA,4,0,4,0,12,0,-1,2,3,28440
"FR-1-H_32_41_5784_7","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_IPHB_13806",42:15:00,46:58:00,18,16,18,20,NA,1,4,0,2,5,0,-2,2,4,16980
"FR-1-H_32_41_5784_8","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_CRMHB_35510",46:58:00,50:30:00,18,20,21,20,NA,3,1,0,1,4,1,-2,1,3,12720
"FR-1-H_32_41_5784_9","FR-1-H_32_41_5784","FR_CRMHB_35510","FR_IPHB_13806","FR_IPHB_13806",54:14:00,56:20:00,24,23,24,25,NA,0,2,0,0,2,1,-1,1,2,7560
"FR-1-H_32_41_5785_1","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",04:05:00,05:34:00,1,0,1,2,NA,1,2,0,1,2,0,-1,1,2,5340
"FR-1-H_32_41_5785_10","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",38:26:00,42:54:00,15,17,15,20,NA,1,1,0,1,9,0,2,5,3,16080
"FR-1-H_32_41_5785_11","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_CSMBHB_73000",42:54:00,45:06:00,15,20,17,20,NA,2,0,1,0,2,1,-5,-3,2,7920
"FR-1-H_32_41_5785_12","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",45:06:00,46:37:00,17,20,17,22,NA,0,2,0,0,2,1,3,5,2,5460
"FR-1-H_32_41_5785_13","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_CSMBHB_73000",46:37:00,50:54:00,17,22,19,22,NA,3,3,1,1,7,1,-5,-3,2,15420
"FR-1-H_32_41_5785_14","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_CSMBHB_73000",52:50:00,55:48:00,20,24,22,24,NA,2,1,1,0,6,1,-4,-2,2,10680
"FR-1-H_32_41_5785_15","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",57:45:00,58:57:00,23,25,23,27,NA,0,2,0,0,1,0,2,4,2,4320
"FR-1-H_32_41_5785_2","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_CSMBHB_73000",05:34:00,07:18:00,1,2,4,2,NA,3,1,1,0,2,2,-1,2,3,6240
"FR-1-H_32_41_5785_3","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",10:24:00,12:12:00,5,3,5,5,NA,0,2,0,0,3,1,-2,0,2,6480
"FR-1-H_32_41_5785_4","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",17:09:00,20:04:00,7,6,7,9,NA,0,2,0,1,4,1,-1,2,3,10500
"FR-1-H_32_41_5785_5","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",21:38:00,24:12:00,8,9,8,11,NA,1,1,2,0,3,0,1,3,2,9240
"FR-1-H_32_41_5785_6","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_CSMBHB_73000",25:07:00,27:19:00,9,12,11,12,NA,2,1,0,0,1,0,-3,-1,2,7920
"FR-1-H_32_41_5785_7","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",27:19:00,28:52:00,11,12,11,14,NA,1,2,0,0,1,0,1,3,2,5580
"FR-1-H_32_41_5785_8","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_CSMBHB_73000",31:04:00,32:22:00,12,15,14,15,NA,2,0,1,0,1,2,-3,-1,2,4680
"FR-1-H_32_41_5785_9","FR-1-H_32_41_5785","FR_CSMBHB_73000","FR_TFHB_93290","FR_TFHB_93290",32:22:00,37:48:00,14,15,14,17,NA,1,3,0,3,9,0,1,3,2,19560
"FR-1-H_32_41_5786_1","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_CCMHB_28000",01:41:00,03:10:00,1,1,3,1,NA,1,0,0,0,0,0,0,2,2,5340
"FR-1-H_32_41_5786_10","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",32:40:00,34:16:00,16,21,16,23,NA,0,1,0,0,1,0,5,7,2,5760
"FR-1-H_32_41_5786_11","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",35:05:00,36:04:00,17,23,17,25,NA,0,2,0,0,0,1,6,8,2,3540
"FR-1-H_32_41_5786_12","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",37:15:00,38:40:00,18,25,18,27,NA,0,2,0,0,1,1,7,9,2,5100
"FR-1-H_32_41_5786_13","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_CCMHB_28000",41:02:00,42:30:00,20,29,22,29,NA,2,0,0,0,0,0,-9,-7,2,5280
"FR-1-H_32_41_5786_14","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_CCMHB_28000",47:42:00,50:57:00,24,32,27,32,NA,3,1,2,1,3,1,-8,-5,3,11700
"FR-1-H_32_41_5786_15","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",50:57:00,53:09:00,27,32,27,35,NA,0,5,0,0,5,0,5,8,3,7920
"FR-1-H_32_41_5786_16","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",53:48:00,57:39:00,28,35,28,38,NA,1,3,1,1,4,0,7,10,3,13860
"FR-1-H_32_41_5786_2","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",03:10:00,07:06:00,3,1,3,5,NA,0,4,0,2,5,0,-2,2,4,14160
"FR-1-H_32_41_5786_3","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",07:11:00,08:09:00,4,5,4,7,NA,0,2,0,0,0,0,1,3,2,3480
"FR-1-H_32_41_5786_4","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",11:32:00,15:57:00,6,8,6,11,NA,1,4,1,3,9,0,2,5,3,15900
"FR-1-H_32_41_5786_5","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_CCMHB_28000",15:57:00,17:47:00,6,11,8,11,NA,3,0,0,0,2,1,-5,-3,2,6600
"FR-1-H_32_41_5786_6","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",17:47:00,19:45:00,8,11,8,13,NA,0,2,0,0,1,0,3,5,2,7080
"FR-1-H_32_41_5786_7","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_CCMHB_28000",22:41:00,23:59:00,10,15,12,15,NA,2,0,0,0,0,0,-5,-3,2,4680
"FR-1-H_32_41_5786_8","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",25:01:00,26:49:00,13,16,13,18,NA,0,2,0,1,2,1,3,5,2,6480
"FR-1-H_32_41_5786_9","FR-1-H_32_41_5786","FR_CCMHB_28000","FR_PSGHB_75016","FR_PSGHB_75016",30:30:00,31:47:00,15,19,15,21,NA,0,2,0,0,1,1,4,6,2,4620
"FR-1-H_32_41_5787_1","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USAMNG_30918",10:53:00,18:39:00,5,5,5,11,NA,1,4,1,2,12,0,0,6,6,27960
"FR-1-H_32_41_5787_10","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",44:35:00,46:36:00,21,24,23,24,NA,1,1,0,0,2,1,-3,-1,2,7260
"FR-1-H_32_41_5787_11","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USAMNG_30918",46:36:00,49:37:00,23,24,23,26,NA,1,2,0,0,4,0,1,3,2,10860
"FR-1-H_32_41_5787_12","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USAMNG_30918",50:20:00,56:38:00,24,26,24,28,NA,1,2,1,2,8,0,2,4,2,22680
"FR-1-H_32_41_5787_13","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",56:38:00,58:43:00,24,28,26,28,NA,2,0,0,0,3,0,-4,-2,2,7500
"FR-1-H_32_41_5787_2","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",18:39:00,22:33:00,5,11,8,11,NA,4,1,1,0,4,1,-6,-3,3,14040
"FR-1-H_32_41_5787_3","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",22:33:00,26:20:00,8,12,11,12,NA,2,0,2,0,8,0,-4,-1,3,13620
"FR-1-H_32_41_5787_4","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USAMNG_30918",27:52:00,29:31:00,12,13,12,15,NA,0,2,0,1,3,1,1,3,2,5940
"FR-1-H_32_41_5787_5","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",30:44:00,32:55:00,13,16,15,16,NA,2,0,0,0,6,0,-3,-1,2,7860
"FR-1-H_32_41_5787_6","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USAMNG_30918",32:55:00,35:13:00,15,16,15,19,NA,1,3,0,1,1,0,1,4,3,8280
"FR-1-H_32_41_5787_7","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",35:13:00,38:07:00,15,19,17,19,NA,1,1,0,1,5,0,-4,-2,2,10440
"FR-1-H_32_41_5787_8","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USCHB_94000",38:30:00,40:22:00,17,20,19,20,NA,2,0,0,0,1,1,-3,-1,2,6720
"FR-1-H_32_41_5787_9","FR-1-H_32_41_5787","FR_USCHB_94000","FR_USAMNG_30918","FR_USAMNG_30918",42:10:00,44:35:00,21,22,21,24,NA,0,2,0,1,5,1,1,3,2,8700
"FR-1-H_32_41_5788_1","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",01:48:00,04:15:00,1,0,1,3,NA,0,3,0,2,3,1,-1,2,3,8820
"FR-1-H_32_41_5788_10","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_DHBGL_59140",47:58:00,52:19:00,21,23,23,23,NA,3,0,1,0,6,0,-2,0,2,15660
"FR-1-H_32_41_5788_11","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",52:19:00,54:38:00,23,23,23,25,NA,0,1,0,1,3,0,0,2,2,8340
"FR-1-H_32_41_5788_12","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_DHBGL_59140",57:10:00,59:55:00,24,26,26,26,NA,2,0,0,0,3,0,-2,0,2,9900
"FR-1-H_32_41_5788_2","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",06:00:00,09:25:00,3,4,3,6,NA,0,1,0,1,6,0,1,3,2,12300
"FR-1-H_32_41_5788_3","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",10:34:00,12:10:00,4,6,4,8,NA,0,2,0,1,2,0,2,4,2,5760
"FR-1-H_32_41_5788_4","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_DHBGL_59140",12:10:00,15:26:00,4,8,6,8,NA,3,0,0,0,4,1,-4,-2,2,11760
"FR-1-H_32_41_5788_5","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",22:01:00,26:13:00,9,11,9,13,NA,0,3,1,1,4,1,2,4,2,15120
"FR-1-H_32_41_5788_6","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_DHBGL_59140",26:13:00,31:03:00,9,13,13,13,NA,5,0,2,0,4,1,-4,0,4,17400
"FR-1-H_32_41_5788_7","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_DHBGL_59140",35:26:00,39:07:00,16,17,19,17,NA,2,0,1,0,4,0,-1,2,3,13260
"FR-1-H_32_41_5788_8","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",40:20:00,44:54:00,20,18,20,21,NA,2,3,1,0,4,0,-2,1,3,16440
"FR-1-H_32_41_5788_9","FR-1-H_32_41_5788","FR_DHBGL_59140","FR_FTHB_31000","FR_FTHB_31000",45:47:00,47:58:00,21,21,21,23,NA,1,2,0,0,1,0,0,2,2,7860
"FR-1-H_32_41_5789_1","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_LHB_87000",02:12:00,03:19:00,1,3,3,3,NA,2,1,0,0,0,1,-2,0,2,4020
"FR-1-H_32_41_5789_2","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_SRVHB_83700",08:48:00,12:50:00,5,5,5,8,NA,0,3,1,2,5,0,0,3,3,14520
"FR-1-H_32_41_5789_3","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_LHB_87000",19:59:00,24:03:00,11,14,13,14,NA,2,0,2,1,10,0,-3,-1,2,14640
"FR-1-H_32_41_5789_4","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_LHB_87000",30:37:00,32:45:00,15,17,17,17,NA,2,0,1,0,3,1,-2,0,2,7680
"FR-1-H_32_41_5789_5","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_LHB_87000",33:18:00,39:11:00,17,18,22,18,NA,5,1,3,0,8,3,-1,4,5,21180
"FR-1-H_32_41_5789_6","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_SRVHB_83700",42:19:00,46:24:00,24,20,24,23,NA,0,3,0,3,8,0,-4,-1,3,14700
"FR-1-H_32_41_5789_7","FR-1-H_32_41_5789","FR_LHB_87000","FR_SRVHB_83700","FR_LHB_87000",52:30:00,54:54:00,27,26,29,26,NA,1,0,0,0,4,0,1,3,2,8640
"FR-1-H_32_41_5790_1","FR-1-H_32_41_5790","FR_MHB_34000","FR_USIHB_94200","FR_USIHB_94200",04:05:00,05:41:00,2,1,2,3,NA,1,2,1,0,2,0,-1,1,2,5760
"FR-1-H_32_41_5790_10","FR-1-H_32_41_5790","FR_MHB_34000","FR_USIHB_94200","FR_MHB_34000",38:20:00,40:20:00,18,17,20,17,NA,2,0,0,0,3,1,1,3,2,7200
"FR-1-H_32_41_5790_11","FR-1-H_32_41_5790","FR_MHB_34000","FR_USIHB_94200","FR_MHB_34000",41:50:00,43:30:00,20,18,22,18,NA,2,0,0,0,2,2,2,4,2,6000
"FR-1-H_32_41_5790_12","FR-1-H_32_41_5790","FR_MHB_34000","FR_USIHB_94200","FR_USIHB_94200",44:56:00,48:00:00,23,19,23,21,NA,1,2,0,1,5,0,-4,-2,2,11040
"FR-1-H_32_41_5790_13","FR-1-H_32_41_5790","FR_MHB_34000","FR_USIHB_94200","FR_MHB_34000",48:00:00,50:40:00,23,21,25,21,NA,2,0,0,0,3,0,2,4,2,9600
