X_DEPART;Y_DEPART;X_ARRIVEE;Y_ARRIVEE;LB_RESULTAT_DETAIL;ZONE_PASSEUR;ZONE_RECEPTEUR
0.26;0.3;0.04;0.08;HORS CADRE;Arrière gauche;Arrière gauche
0.97;0.48;0.58;0.54;BUT;Arrière droite;Avant centre
0.32;0.41;0.98;0.05;BUT;Arrière gauche;Arrière droite
0.5;0.53;0.3;0.5;ARRÊT;Avant centre;Avant centre
0.05;0.83;0.21;0.56;BUT;Avant gauche;Avant gauche
0.24;0.3;0.06;0.09;BUT;Arrière gauche;Arrière gauche
0.52;0.62;0.16;0.53;BUT;Avant centre;Avant gauche
0.49;0.83;0.49;0.84;BUT;Avant centre;Avant centre
0.51;0.48;0.24;0.49;ARRÊT;Arrière centre;Arrière gauche
0.52;0.53;0.28;0.5;BUT;Avant centre;Avant centre
0.55;0.53;0.77;0.53;ARRÊT;Avant centre;Avant droite
0.58;0.48;0.75;0.54;POTEAU;Arrière centre;Avant droite
0.71;0.42;0.73;0.52;POTEAU;Arrière droite;Avant centre
0.22;0.49;0.5;0.7;INTERCEPTION;Arrière gauche;Avant centre
0.72;0.51;0.91;0.43;ARRÊT;Avant centre;Arrière droite
0.16;0.46;0.09;0.1;POTEAU;Arrière gauche;Arrière gauche
0.56;0.5;0.07;0.11;POTEAU;Avant centre;Arrière gauche
0.49;0.48;0.64;0.55;ARRÊT;Arrière centre;Avant centre
0.54;0.5;0.73;0.54;TIR CONTRÉ;Avant centre;Avant centre
0.67;0.43;0.83;0.46;ARRÊT;Arrière droite;Arrière droite
0.53;0.61;0.21;0.52;ARRÊT;Avant centre;Avant gauche
0.42;0.49;0.41;0.55;BUT;Arrière centre;Avant centre
0.57;0.49;0.85;0.44;BUT;Arrière centre;Arrière droite
0.58;0.51;0.49;0.59;BUT;Avant centre;Avant centre
0.41;0.4;0.46;0.59;BUT;Arrière centre;Avant centre
0.51;0.84;0.74;0.61;BUT;Avant centre;Avant centre
0.09;0.42;0.37;0.61;BUT;Arrière gauche;Avant centre
0.54;0.48;0.59;0.54;TIR CONTRÉ;Arrière centre;Avant centre
0.13;0.24;0.31;0.6;HORS CADRE;Arrière gauche;Avant centre
0.36;0.4;0.5;0.54;BUT;Arrière centre;Avant centre
0.55;0.49;0.51;0.6;ARRÊT;Arrière centre;Avant centre
0.62;0.42;0.79;0.49;BUT;Arrière centre;Arrière droite
0.74;0.57;0.48;0.6;BUT;Avant centre;Avant centre
0.53;0.56;0.86;0.51;BUT;Avant centre;Avant droite
0.71;0.37;0.56;0.55;ARRÊT;Arrière droite;Avant centre
0.86;0.44;0.97;0.1;BUT;Arrière droite;Arrière droite
0.24;0.4;0.05;0.09;BUT;Arrière gauche;Arrière gauche
0.28;0.82;0.65;0.71;BUT;Avant centre;Avant centre
0.64;0.5;0.57;0.56;ARRÊT;Avant centre;Avant centre
0.51;0.5;0.76;0.55;ARRÊT;Avant centre;Avant droite
0.65;0.55;0.86;0.45;BUT;Avant centre;Arrière droite
0.55;0.51;0.72;0.54;BUT;Avant centre;Avant centre
0.75;0.53;0.27;0.51;HORS CADRE;Avant droite;Avant centre
0.52;0.4;0.04;0.06;HORS CADRE;Arrière centre;Arrière gauche
0.38;0.5;0.63;0.55;BUT;Avant centre;Avant centre
0.16;0.47;0.42;0.55;BUT;Arrière gauche;Avant centre
0.17;0.47;0.38;0.57;BUT;Arrière gauche;Avant centre
0.69;0.42;0.41;0.53;POTEAU;Arrière droite;Avant centre
0.15;0.57;0.11;0.36;BUT;Avant gauche;Arrière gauche
0.58;0.47;0.09;0.12;BUT;Arrière centre;Arrière gauche
0.58;0.49;0.6;0.54;BUT;Arrière centre;Avant centre
0.81;0.38;0.98;0.07;ARRÊT;Arrière droite;Arrière droite
0.53;0.43;0.98;0.08;BUT;Arrière centre;Arrière droite
0.82;0.48;0.51;0.41;BUT;Arrière droite;Arrière centre
0.75;0.53;0.4;0.53;TIR CONTRÉ;Avant droite;Avant centre
0.42;0.47;0.24;0.53;ARRÊT;Arrière centre;Avant gauche
0.38;0.4;0.68;0.46;BUT;Arrière centre;Arrière droite
0.68;0.46;0.39;0.54;BUT;Arrière droite;Avant centre
0.85;0.5;0.39;0.56;POTEAU;Avant droite;Avant centre
0.26;0.45;0.08;0.15;BUT;Arrière gauche;Arrière gauche
0.51;0.82;0.48;0.81;BUT;Avant centre;Avant centre
0.87;0.48;0.45;0.6;ARRÊT;Arrière droite;Avant centre
0.67;0.4;0.84;0.34;BUT;Arrière droite;Arrière droite
0.5;0.48;0.28;0.49;BUT;Arrière centre;Arrière gauche
0.4;0.6;0.62;0.57;BUT;Avant centre;Avant centre
0.12;0.5;0.53;0.55;BUT;Avant gauche;Avant centre
0.34;0.38;0.53;0.53;HORS CADRE;Arrière centre;Avant centre
0.6;0.45;0.81;0.5;BUT;Arrière centre;Avant droite
0.64;0.48;0.84;0.48;HORS CADRE;Arrière centre;Arrière droite
0.86;0.49;0.55;0.55;TIR CONTRÉ;Arrière droite;Avant centre
0.83;0.3;0.98;0.07;HORS CADRE;Arrière droite;Arrière droite
0.67;0.4;0.98;0.06;BUT;Arrière droite;Arrière droite
0.64;0.56;0.84;0.5;BUT;Avant centre;Avant droite
0.49;0.58;0.15;0.5;ARRÊT;Avant centre;Avant gauche
0.56;0.5;0.82;0.5;BUT;Avant centre;Avant droite
0.38;0.41;0.29;0.57;BUT;Arrière centre;Avant centre
0.49;0.7;0.5;0.72;BUT;Avant centre;Avant centre
0.19;0.32;0.05;0.06;BUT;Arrière gauche;Arrière gauche
0.65;0.54;0.29;0.51;BUT;Avant centre;Avant centre
0.72;0.4;0.91;0.4;ARRÊT;Arrière droite;Arrière droite
0.63;0.46;0.83;0.49;BUT;Arrière centre;Arrière droite
0.63;0.56;0.88;0.43;BUT;Avant centre;Arrière droite
0.41;0.39;0.32;0.41;POTEAU;Arrière centre;Arrière gauche
0.28;0.44;0.58;0.54;BUT;Arrière gauche;Avant centre
0.28;0.46;0.12;0.24;BUT;Arrière gauche;Arrière gauche
0.24;0.49;0.46;0.52;BUT;Arrière gauche;Avant centre
0.69;0.4;0.74;0.5;BUT;Arrière droite;Avant centre
0.84;0.58;0.32;0.55;BUT;Avant droite;Avant centre
0.38;0.4;0.06;0.06;POTEAU;Arrière centre;Arrière gauche
0.27;0.5;0.7;0.51;BUT;Avant centre;Avant centre
0.51;0.72;0.5;0.71;BUT;Avant centre;Avant centre
0.81;0.4;0.99;0.07;BUT;Arrière droite;Arrière droite
0.65;0.4;0.98;0.08;HORS CADRE;Arrière centre;Arrière droite
0.34;0.5;0.71;0.55;BUT;Avant centre;Avant centre
0.28;0.37;0.06;0.11;BUT;Arrière gauche;Arrière gauche
0.26;0.45;0.1;0.19;BUT;Arrière gauche;Arrière gauche
0.36;0.47;0.58;0.57;ARRÊT;Arrière centre;Avant centre
0.46;0.6;0.82;0.56;ARRÊT;Avant centre;Avant droite
0.3;0.46;0.86;0.48;BUT;Arrière gauche;Arrière droite
0.63;0.48;0.79;0.51;POTEAU;Arrière centre;Avant droite
0.7;0.5;0.89;0.5;BUT;Avant centre;Avant droite
0.21;0.44;0.45;0.5;2 MINUTES;Arrière gauche;Avant centre
0.49;0.5;0.84;0.4;BUT;Avant centre;Arrière droite
0.5;0.51;0.56;0.53;2 MINUTES;Avant centre;Avant centre
0.54;0.5;0.99;0.04;BUT;Avant centre;Arrière droite
0.17;0.36;0.02;0.05;BUT;Arrière gauche;Arrière gauche
0.85;0.42;0.7;0.31;BUT;Arrière droite;Arrière droite
0.14;0.4;0.41;0.57;HORS CADRE;Arrière gauche;Avant centre
0.34;0.49;0.66;0.5;HORS CADRE;Arrière centre;Avant centre
0.43;0.96;0.93;0.61;BUT;Avant centre;Avant droite
0.77;0.47;0.65;0.32;NEUTRALISATION;Arrière droite;Arrière centre
0.56;0.94;0.84;0.37;BUT;Avant centre;Arrière droite
0.5;0.85;0.26;0.71;BUT;Avant centre;Avant centre
0.19;0.38;0.04;0.05;BUT;Arrière gauche;Arrière gauche
0.84;0.48;0.38;0.6;BUT;Arrière droite;Avant centre
0.36;0.49;0.52;0.36;HORS CADRE;Arrière centre;Arrière centre
0.26;0.44;0.1;0.27;ARRÊT;Arrière gauche;Arrière gauche
0.56;0.49;0.6;0.62;ARRÊT;Arrière centre;Avant centre
0.53;0.5;0.84;0.41;ARRÊT;Avant centre;Arrière droite
0.26;0.51;0.55;0.57;ARRÊT;Avant centre;Avant centre
0.84;0.51;0.36;0.47;BUT;Avant droite;Arrière centre
0.56;0.49;0.81;0.39;BUT;Arrière centre;Arrière droite
0.52;0.5;0.82;0.45;BUT;Avant centre;Arrière droite
0.76;0.43;0.76;0.51;BUT;Arrière droite;Avant droite
0.63;0.5;0.59;0.55;BUT;Avant centre;Avant centre
0.76;0.5;0.68;0.53;BUT;Avant droite;Avant centre
0.44;0.5;0.56;0.33;BUT;Avant centre;Arrière centre
0.75;0.5;0.8;0.52;ARRÊT;Avant droite;Avant droite
0.61;0.51;0.64;0.57;BUT;Avant centre;Avant centre
0.88;0.32;0.99;0.04;BUT;Arrière droite;Arrière droite
0.26;0.83;0.2;0.71;BUT;Avant centre;Avant gauche
0.54;0.92;0.51;0.84;BUT;Avant centre;Avant centre
0.55;0.5;0.84;0.48;ARRÊT;Avant centre;Arrière droite
0.54;0.52;0.64;0.34;BUT;Avant centre;Arrière centre
0.49;0.92;0.28;0.92;BUT;Avant centre;Avant centre
0.62;0.47;0.37;0.42;BUT;Arrière centre;Arrière centre
0.46;0.49;0.22;0.44;BUT;Arrière centre;Arrière gauche
0.28;0.42;0.03;0.04;BUT;Arrière gauche;Arrière gauche
0.02;0.03;0.42;0.34;ARRÊT;Arrière gauche;Arrière centre
0.74;0.45;0.98;0.04;BUT;Arrière droite;Arrière droite
0.32;0.47;0.41;0.34;BUT;Arrière gauche;Arrière centre
0.46;0.53;0.54;0.52;BUT;Avant centre;Avant centre
0.91;0.45;0.5;0.5;ARRÊT;Arrière droite;Avant centre
0.22;0.41;0.03;0.04;BUT;Arrière gauche;Arrière gauche
0.9;0.49;0.42;0.57;BUT;Arrière droite;Avant centre
0.5;0.92;0.52;0.85;BUT;Avant centre;Avant centre
0.35;0.51;0.57;0.36;BUT;Avant centre;Arrière centre
0.8;0.83;0.19;0.7;BUT;Avant droite;Avant gauche
0.43;0.52;0.44;0.32;POTEAU;Avant centre;Arrière centre
0.15;0.35;0.02;0.03;BUT;Arrière gauche;Arrière gauche
0.67;0.49;0.66;0.54;BUT;Arrière droite;Avant centre
0.53;0.48;0.24;0.44;ARRÊT;Arrière centre;Arrière gauche
0.83;0.43;0.5;0.46;BUT;Arrière droite;Arrière centre
0.55;0.82;0.86;0.52;BUT;Avant centre;Avant droite
0.5;0.49;0.15;0.56;BUT;Arrière centre;Avant gauche
0.09;0.27;0.02;0.04;BUT;Arrière gauche;Arrière gauche
0.89;0.33;0.99;0.03;BUT;Arrière droite;Arrière droite
0.56;0.49;0.32;0.48;ARRÊT;Arrière centre;Arrière gauche
0.08;0.29;0.03;0.03;ZONE;Arrière gauche;Arrière gauche
0.34;0.47;0.02;0.03;BUT;Arrière centre;Arrière gauche
0.28;0.48;0.53;0.35;ARRÊT;Arrière gauche;Arrière centre
0.58;0.49;0.72;0.3;ARRÊT;Arrière centre;Arrière droite
0.36;0.5;0.62;0.35;ARRÊT;Avant centre;Arrière centre
0.11;0.46;0.55;0.51;TIR CONTRÉ;Arrière gauche;Avant centre
0.48;0.83;0.7;0.7;BUT;Avant centre;Avant centre
0.62;0.41;0.8;0.3;BUT;Arrière centre;Arrière droite
0.54;0.54;0.86;0.47;BUT;Avant centre;Arrière droite
0.92;0.6;0.02;0.04;BUT;Avant droite;Arrière gauche
0.42;0.49;0.59;0.34;BUT;Arrière centre;Arrière centre
0.13;0.33;0.02;0.04;BUT;Arrière gauche;Arrière gauche
0.49;0.54;0.83;0.45;BUT;Avant centre;Arrière droite
0.34;0.49;0.36;0.59;BUT;Arrière centre;Avant centre
0.6;0.49;0.54;0.59;BUT;Arrière centre;Avant centre
0.68;0.49;0.53;0.59;BUT;Arrière droite;Avant centre
0.46;0.54;0.82;0.56;ARRÊT;Avant centre;Avant droite
0.85;0.15;0.38;0.34;ARRÊT;Arrière droite;Arrière centre
0.87;0.29;0.03;0.04;ARRÊT;Arrière droite;Arrière gauche
0.48;0.82;0.37;0.84;BUT;Avant centre;Avant centre
0.46;0.48;0.11;0.38;BUT;Arrière centre;Arrière gauche
0.56;0.51;0.14;0.53;BUT;Avant centre;Avant gauche
0.76;0.5;0.86;0.51;TIR CONTRÉ;Avant droite;Avant droite
0.89;0.44;0.53;0.57;ARRÊT;Arrière droite;Avant centre
0.86;0.14;0.52;0.31;BUT;Arrière droite;Arrière centre
0.51;0.52;0.88;0.52;BUT;Avant centre;Avant droite
0.3;0.44;0.23;0.25;NEUTRALISATION;Arrière gauche;Arrière gauche
0.9;0.48;0.41;0.58;ARRÊT;Arrière droite;Avant centre
0.44;0.57;0.06;0.5;ARRÊT;Avant centre;Avant gauche
0.46;0.45;0.19;0.37;BUT;Arrière centre;Arrière gauche
0.15;0.71;0.82;0.64;BUT;Avant gauche;Avant droite
0.59;0.52;0.62;0.61;BUT;Avant centre;Avant centre
0.52;0.55;0.14;0.5;ARRÊT;Avant centre;Avant gauche
0.66;0.53;0.27;0.57;ARRÊT;Avant centre;Avant centre
0.49;0.59;0.9;0.4;BUT;Avant centre;Arrière droite
0.16;0.48;0.5;0.6;ARRÊT;Arrière gauche;Avant centre
0.64;0.84;0.52;0.72;BUT;Avant centre;Avant centre
0.32;0.52;0.18;0.5;BUT;Avant centre;Avant gauche
0.64;0.52;0.58;0.59;BUT;Avant centre;Avant centre
0.58;0.5;0.25;0.41;BUT;Avant centre;Arrière gauche
0.08;0.48;0.02;0.04;BUT;Arrière gauche;Arrière gauche
0.84;0.42;0.29;0.29;2 MINUTES;Arrière droite;Arrière gauche
0.56;0.5;0.86;0.49;TIR CONTRÉ;Avant centre;Arrière droite
0.23;0.51;0.58;0.6;BUT;Avant gauche;Avant centre
0.83;0.53;0.34;0.53;BUT;Avant droite;Avant centre
0.36;0.7;0.73;0.6;BUT;Avant centre;Avant centre
0.27;0.41;0.03;0.12;HORS CADRE;Arrière gauche;Arrière gauche
0.23;0.45;0.53;0.49;BUT;Arrière gauche;Arrière centre
0.52;0.46;0.99;0.03;BUT;Arrière centre;Arrière droite
0.51;0.48;0.84;0.43;BUT;Arrière centre;Arrière droite
0.39;0.5;0.84;0.57;BUT;Avant centre;Avant droite
0.82;0.38;0.98;0.03;ARRÊT;Arrière droite;Arrière droite
0.09;0.21;0.02;0.03;BUT;Arrière gauche;Arrière gauche
0.16;0.37;0.18;0.53;HORS CADRE;Arrière gauche;Avant gauche
0.5;0.51;0.33;0.53;HORS CADRE;Avant centre;Avant centre
0.9;0.33;0.98;0.03;ARRÊT;Arrière droite;Arrière droite
0.7;0.48;0.99;0.03;ARRÊT;Arrière droite;Arrière droite
0.52;0.5;0.16;0.41;BUT;Avant centre;Arrière gauche
0.64;0.46;0.82;0.38;BUT;Arrière centre;Arrière droite
0.63;0.58;0.17;0.52;BUT;Avant centre;Avant gauche
0.44;0.97;0.29;0.46;BUT;Avant centre;Arrière gauche
0.86;0.13;0.24;0.27;ARRÊT;Arrière droite;Arrière gauche
0.36;0.48;0.24;0.55;BUT;Arrière centre;Avant gauche
0.71;0.45;0.89;0.3;BUT;Arrière droite;Arrière droite
0.15;0.35;0.02;0.03;BUT;Arrière gauche;Arrière gauche
0.58;0.39;0.37;0.38;BUT;Arrière centre;Arrière centre
0.46;0.47;0.71;0.53;ARRÊT;Arrière centre;Avant centre
0.5;0.82;0.69;0.61;BUT;Avant centre;Avant centre
0.67;0.55;0.3;0.57;BUT;Avant centre;Avant centre
0.36;0.37;0.11;0.22;BUT;Arrière centre;Arrière gauche
0.36;0.45;0.71;0.5;BUT;Arrière centre;Avant centre
0.79;0.25;0.97;0.18;BUT;Arrière droite;Arrière droite
0.68;0.48;0.38;0.53;ARRÊT;Arrière droite;Avant centre
0.19;0.5;0.44;0.57;TIR CONTRÉ;Avant gauche;Avant centre
0.42;0.47;0.38;0.52;BUT;Arrière centre;Avant centre
0.52;0.48;0.32;0.51;BUT;Arrière centre;Avant centre
0.19;0.41;0.14;0.48;ARRÊT;Arrière gauche;Arrière gauche
0.18;0.51;0.65;0.6;ARRÊT;Avant gauche;Avant centre
0.64;0.49;0.86;0.54;BUT;Arrière centre;Avant droite
0.41;0.39;0.28;0.54;ARRÊT;Arrière centre;Avant centre
0.63;0.47;0.49;0.5;ARRÊT;Arrière centre;Avant centre
0.58;0.52;0.42;0.51;BUT;Avant centre;Avant centre
0.64;0.48;0.76;0.53;BUT;Arrière centre;Avant droite
0.43;0.52;0.71;0.52;POTEAU;Avant centre;Avant centre
0.52;0.58;0.84;0.53;BUT;Avant centre;Avant droite
0.5;0.5;0.98;0.06;BUT;Avant centre;Arrière droite
0.37;0.5;0.68;0.57;ARRÊT;Avant centre;Avant centre
0.51;0.52;0.19;0.46;2 MINUTES;Avant centre;Arrière gauche
0.53;0.54;0.25;0.5;BUT;Avant centre;Avant centre
0.5;0.52;0.28;0.44;NEUTRALISATION;Avant centre;Arrière gauche
0.3;0.5;0.13;0.44;BUT;Avant centre;Arrière gauche
0.5;0.7;0.83;0.53;BUT;Avant centre;Avant droite
0.32;0.46;0.3;0.54;BUT;Arrière gauche;Avant centre
0.19;0.48;0.49;0.56;BUT;Arrière gauche;Avant centre
0.49;0.5;0.46;0.54;HORS CADRE;Avant centre;Avant centre
0.26;0.5;0.71;0.51;BUT;Avant centre;Avant centre
0.66;0.5;0.45;0.47;BUT;Avant centre;Arrière centre
0.21;0.51;0.05;0.26;BUT;Avant gauche;Arrière gauche
0.83;0.45;0.57;0.53;BUT;Arrière droite;Avant centre
0.46;0.4;0.48;0.52;BUT;Arrière centre;Avant centre
0.68;0.53;0.36;0.47;ARRÊT;Avant centre;Arrière centre
0.51;0.56;0.2;0.5;BUT;Avant centre;Avant gauche
0.26;0.36;0.58;0.53;ARRÊT;Arrière gauche;Avant centre
0.77;0.45;0.88;0.51;ARRÊT;Arrière droite;Avant droite
0.32;0.5;0.71;0.5;BUT;Avant centre;Avant centre
0.42;0.54;0.54;0.6;BUT;Avant centre;Avant centre
0.78;0.35;0.98;0.05;ARRÊT;Arrière droite;Arrière droite
0.5;0.83;0.1;0.58;BUT;Avant centre;Avant gauche
0.5;0.7;0.99;0.17;BUT;Avant centre;Arrière droite
0.68;0.42;0.6;0.48;POTEAU;Arrière droite;Arrière centre
0.87;0.46;0.53;0.55;BUT;Arrière droite;Avant centre
0.39;0.39;0.53;0.55;ARRÊT;Arrière centre;Avant centre
0.25;0.43;0.04;0.04;BUT;Arrière gauche;Arrière gauche
0.48;0.52;0.2;0.49;TIR CONTRÉ;Avant centre;Arrière gauche
0.53;0.96;0.71;0.58;BUT;Avant centre;Avant centre
0.43;0.57;0.76;0.52;ARRÊT;Avant centre;Avant droite
0.57;0.4;0.7;0.39;ARRÊT;Arrière centre;Arrière droite
0.37;0.35;0.15;0.29;BUT;Arrière centre;Arrière gauche
0.25;0.53;0.52;0.55;BUT;Avant centre;Avant centre
0.23;0.45;0.05;0.07;BUT;Arrière gauche;Arrière gauche
0.76;0.47;0.53;0.54;ARRÊT;Arrière droite;Avant centre
0.36;0.32;0.1;0.17;BUT;Arrière centre;Arrière gauche
0.28;0.41;0.21;0.51;BUT;Arrière gauche;Avant gauche
0.88;0.55;0.5;0.69;BUT;Avant droite;Avant centre
0.52;0.58;0.13;0.49;BUT;Avant centre;Arrière gauche
0.78;0.34;0.96;0.07;2 MINUTES;Arrière droite;Arrière droite
0.32;0.46;0.31;0.55;HORS CADRE;Arrière gauche;Avant centre
0.18;0.45;0.6;0.56;BUT;Arrière gauche;Avant centre
0.44;0.46;0.23;0.48;BUT;Arrière centre;Arrière gauche
0.8;0.38;0.98;0.06;BUT;Arrière droite;Arrière droite
0.59;0.47;0.34;0.46;ARRÊT;Arrière centre;Arrière centre
0.49;0.81;0.75;0.58;BUT;Avant centre;Avant droite
0.51;0.71;0.84;0.57;BUT;Avant centre;Avant droite
0.57;0.47;0.24;0.5;BUT;Arrière centre;Avant gauche
0.1;0.53;0.3;0.57;BUT;Avant gauche;Avant centre
0.55;0.5;0.79;0.45;ARRÊT;Avant centre;Arrière droite
0.22;0.59;0.52;0.58;ARRÊT;Avant gauche;Avant centre
0.27;0.4;0.23;0.49;BUT;Arrière gauche;Arrière gauche
0.85;0.43;0.54;0.57;ARRÊT;Arrière droite;Avant centre
0.85;0.45;0.79;0.55;BUT;Arrière droite;Avant droite
0.52;0.51;0.83;0.46;ARRÊT;Avant centre;Arrière droite
0.75;0.46;0.93;0.41;ARRÊT;Arrière droite;Arrière droite
0.7;0.39;0.83;0.39;BUT;Arrière droite;Arrière droite
0.18;0.44;0.53;0.57;BUT;Arrière gauche;Avant centre
0.82;0.53;0.45;0.54;CONTRE;Avant droite;Avant centre
0.26;0.34;0.06;0.08;BUT;Arrière gauche;Arrière gauche
0.2;0.44;0.05;0.12;BUT;Arrière gauche;Arrière gauche
0.82;0.46;0.46;0.57;ARRÊT;Arrière droite;Avant centre
0.54;0.49;0.26;0.52;BUT;Arrière centre;Avant centre
0.44;0.46;0.33;0.53;BUT;Arrière centre;Avant centre
0.62;0.47;0.77;0.5;ARRÊT;Arrière centre;Avant droite
0.64;0.41;0.63;0.57;BUT;Arrière centre;Avant centre
0.53;0.48;0.36;0.48;BUT;Arrière centre;Arrière centre
0.32;0.38;0.19;0.43;BUT;Arrière gauche;Arrière gauche
0.52;0.47;0.49;0.55;TIR CONTRÉ;Arrière centre;Avant centre
0.76;0.46;0.98;0.04;ARRÊT;Arrière droite;Arrière droite
0.52;0.53;0.24;0.47;BUT;Avant centre;Arrière gauche
0.22;0.33;0.04;0.07;BUT;Arrière gauche;Arrière gauche
0.41;0.4;0.26;0.42;BUT;Arrière centre;Arrière gauche
0.96;0.5;0.45;0.55;POTEAU;Avant droite;Avant centre
0.59;0.56;0.82;0.51;POTEAU;Avant centre;Avant droite
0.44;0.4;0.04;0.07;BUT;Arrière centre;Arrière gauche
0.51;0.95;0.52;0.7;BUT;Avant centre;Avant centre
0.44;0.47;0.3;0.53;ARRÊT;Arrière centre;Avant centre
0.64;0.39;0.82;0.44;TIR CONTRÉ;Arrière centre;Arrière droite
0.36;0.48;0.73;0.55;ARRÊT;Arrière centre;Avant centre
0.65;0.46;0.31;0.54;POTEAU;Arrière centre;Avant centre
0.17;0.45;0.69;0.54;BUT;Arrière gauche;Avant centre
0.22;0.31;0.04;0.06;BUT;Arrière gauche;Arrière gauche
0.27;0.54;0.53;0.55;BUT;Avant centre;Avant centre
0.68;0.84;0.64;0.71;HORS CADRE;Avant centre;Avant centre
0.64;0.45;0.78;0.54;BUT;Arrière centre;Avant droite
0.52;0.4;0.05;0.07;BUT;Arrière centre;Arrière gauche
0.53;0.58;0.44;0.54;BUT;Avant centre;Avant centre
0.23;0.31;0.06;0.05;BUT;Arrière gauche;Arrière gauche
0.83;0.26;0.98;0.06;BUT;Arrière droite;Arrière droite
0.54;0.5;0.83;0.51;BUT;Avant centre;Avant droite
0.92;0.52;0.53;0.59;BUT;Avant droite;Avant centre
0.5;0.7;0.5;0.71;BUT;Avant centre;Avant centre
0.51;0.83;0.49;0.61;BUT;Avant centre;Avant centre
0.68;0.41;0.88;0.43;ARRÊT;Arrière droite;Arrière droite
0.5;0.61;0.84;0.5;BUT;Avant centre;Avant droite
0.73;0.42;0.97;0.1;BUT;Arrière droite;Arrière droite
0.22;0.41;0.2;0.5;CONTRE;Arrière gauche;Avant gauche
0.27;0.44;0.79;0.53;BUT;Arrière gauche;Avant droite
0.63;0.42;0.82;0.48;HORS CADRE;Arrière centre;Arrière droite
0.1;0.5;0.05;0.09;BUT;Avant gauche;Arrière gauche
0.29;0.51;0.53;0.54;HORS CADRE;Avant centre;Avant centre
0.55;0.48;0.67;0.53;ARRÊT;Arrière centre;Avant centre
0.63;0.53;0.36;0.53;BUT;Avant centre;Avant centre
0.54;0.58;0.21;0.5;ARRÊT;Avant centre;Avant gauche
0.74;0.84;0.52;0.71;BUT;Avant centre;Avant centre
0.89;0.47;0.64;0.55;BUT;Arrière droite;Avant centre
0.5;0.6;0.9;0.57;BUT;Avant centre;Avant droite
0.8;0.5;0.52;0.54;BUT;Avant droite;Avant centre
0.47;0.41;0.32;0.42;BUT;Arrière centre;Arrière gauche
0.26;0.49;0.57;0.52;ARRÊT;Arrière gauche;Avant centre
0.86;0.41;0.96;0.07;ARRÊT;Arrière droite;Arrière droite
0.59;0.46;0.84;0.5;BUT;Arrière centre;Avant droite
0.89;0.46;0.59;0.54;BUT;Arrière droite;Avant centre
0.17;0.45;0.53;0.54;HORS CADRE;Arrière gauche;Avant centre
0.4;0.42;0.62;0.56;ARRÊT;Arrière centre;Avant centre
0.52;0.5;0.74;0.46;ARRÊT;Avant centre;Arrière droite
0.85;0.83;0.22;0.7;POTEAU;Avant droite;Avant gauche
0.51;0.54;0.19;0.47;BUT;Avant centre;Arrière gauche
0.24;0.48;0.05;0.09;POTEAU;Arrière gauche;Arrière gauche
0.51;0.52;0.88;0.53;BUT;Avant centre;Avant droite
0.56;0.39;0.05;0.06;HORS CADRE;Arrière centre;Arrière gauche
0.51;0.45;0.67;0.54;CONTRE;Arrière centre;Avant centre
0.2;0.82;0.66;0.7;ARRÊT;Avant gauche;Avant centre
0.7;0.56;0.28;0.53;BUT;Avant centre;Avant centre
0.45;0.41;0.26;0.47;BUT;Arrière centre;Arrière gauche
0.6;0.43;0.82;0.5;ARRÊT;Arrière centre;Avant droite
0.24;0.81;0.18;0.61;BUT;Avant gauche;Avant gauche
0.3;0.31;0.07;0.13;BUT;Arrière gauche;Arrière gauche
0.66;0.37;0.94;0.18;BUT;Arrière droite;Arrière droite
0.51;0.44;0.36;0.53;ARRÊT;Arrière centre;Avant centre
0.2;0.39;0.03;0.05;BUT;Arrière gauche;Arrière gauche
0.47;0.41;0.29;0.41;BUT;Arrière centre;Arrière gauche
0.31;0.4;0.41;0.51;MARCHÉ;Arrière gauche;Avant centre
0.36;0.57;0.8;0.5;PASSAGE EN FORCE;Avant centre;Avant droite
0.21;0.36;0.04;0.06;BUT;Arrière gauche;Arrière gauche
0.52;0.7;0.14;0.5;BUT;Avant centre;Avant gauche
0.65;0.45;0.8;0.42;POTEAU;Arrière centre;Arrière droite
0.76;0.71;0.89;0.28;PASSE INCOMPLETE;Avant droite;Arrière droite
0.75;0.7;0.96;0.5;TIR CONTRÉ;Avant droite;Avant droite
0.44;0.52;0.59;0.42;NEUTRALISATION;Avant centre;Arrière centre
0.22;0.4;0.1;0.09;PASSE INCOMPLETE;Arrière gauche;Arrière gauche
0.74;0.5;0.74;0.31;BUT;Avant centre;Arrière droite
0.36;0.44;0.23;0.51;BUT;Arrière centre;Avant gauche
0.58;0.52;0.47;0.36;PASSE INCOMPLETE;Avant centre;Arrière centre
0.53;0.96;0.2;0.71;INTERCEPTION;Avant centre;Avant gauche
0.5;0.52;0.21;0.5;BUT;Avant centre;Avant gauche
0.47;0.42;0.56;0.34;BUT;Arrière centre;Arrière centre
0.64;0.41;0.78;0.41;BUT;Arrière centre;Arrière droite
0.76;0.52;0.5;0.54;BUT;Avant droite;Avant centre
0.51;0.52;0.32;0.54;BUT;Avant centre;Avant centre
0.6;0.51;0.83;0.49;TIR CONTRÉ;Avant centre;Arrière droite
0.49;0.49;0.44;0.53;BUT;Arrière centre;Avant centre
0.59;0.41;0.49;0.35;BUT;Arrière centre;Arrière centre
0.75;0.5;0.51;0.57;ARRÊT;Avant droite;Avant centre
